"SeineRowID","SampleRowID","SeineDirectionCode","SeineLength","SeineWidth","SeineDepth","SeineComments"
"{0802B62A-5CCE-11D4-B974-006008C01BCF}","{AECF6D53-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B62B-5CCE-11D4-B974-006008C01BCF}","{AECF6D55-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B62C-5CCE-11D4-B974-006008C01BCF}","{AECF6D56-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B62D-5CCE-11D4-B974-006008C01BCF}","{AECF6D57-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B62E-5CCE-11D4-B974-006008C01BCF}","{AECF6D58-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B62F-5CCE-11D4-B974-006008C01BCF}","{AECF6D59-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B630-5CCE-11D4-B974-006008C01BCF}","{AECF6D5A-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B631-5CCE-11D4-B974-006008C01BCF}","{AECF6D5D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B632-5CCE-11D4-B974-006008C01BCF}","{AECF6D5E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B633-5CCE-11D4-B974-006008C01BCF}","{AECF6D5F-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B634-5CCE-11D4-B974-006008C01BCF}","{AECF6D61-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B635-5CCE-11D4-B974-006008C01BCF}","{AECF6D62-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B636-5CCE-11D4-B974-006008C01BCF}","{AECF6D63-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B637-5CCE-11D4-B974-006008C01BCF}","{AECF6D64-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B638-5CCE-11D4-B974-006008C01BCF}","{AECF6D65-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B639-5CCE-11D4-B974-006008C01BCF}","{AECF6D66-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B63A-5CCE-11D4-B974-006008C01BCF}","{AECF6D68-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B63B-5CCE-11D4-B974-006008C01BCF}","{AECF6D69-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B63C-5CCE-11D4-B974-006008C01BCF}","{AECF6D6A-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B63D-5CCE-11D4-B974-006008C01BCF}","{AECF6D6C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B63E-5CCE-11D4-B974-006008C01BCF}","{AECF6D6D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B63F-5CCE-11D4-B974-006008C01BCF}","{AECF6D6E-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B640-5CCE-11D4-B974-006008C01BCF}","{AECF6D71-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B641-5CCE-11D4-B974-006008C01BCF}","{AECF6D72-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B642-5CCE-11D4-B974-006008C01BCF}","{AECF6D73-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B643-5CCE-11D4-B974-006008C01BCF}","{AECF6D74-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B644-5CCE-11D4-B974-006008C01BCF}","{AECF6D75-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B645-5CCE-11D4-B974-006008C01BCF}","{AECF6D76-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B646-5CCE-11D4-B974-006008C01BCF}","{AECF6D78-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B647-5CCE-11D4-B974-006008C01BCF}","{AECF6D79-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B648-5CCE-11D4-B974-006008C01BCF}","{AECF6D7A-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B649-5CCE-11D4-B974-006008C01BCF}","{AECF6D7E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B64A-5CCE-11D4-B974-006008C01BCF}","{AECF6D7F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B64B-5CCE-11D4-B974-006008C01BCF}","{AECF6D80-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B64C-5CCE-11D4-B974-006008C01BCF}","{AECF6D81-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B64D-5CCE-11D4-B974-006008C01BCF}","{AECF6D82-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B64E-5CCE-11D4-B974-006008C01BCF}","{AECF6D83-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B64F-5CCE-11D4-B974-006008C01BCF}","{AECF6D86-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B650-5CCE-11D4-B974-006008C01BCF}","{AECF6D87-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B651-5CCE-11D4-B974-006008C01BCF}","{AECF6D88-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B652-5CCE-11D4-B974-006008C01BCF}","{AECF6D8A-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B653-5CCE-11D4-B974-006008C01BCF}","{AECF6D8B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B654-5CCE-11D4-B974-006008C01BCF}","{AECF6D8C-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B655-5CCE-11D4-B974-006008C01BCF}","{AECF6D8E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B656-5CCE-11D4-B974-006008C01BCF}","{AECF6D8F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B657-5CCE-11D4-B974-006008C01BCF}","{AECF6D90-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B658-5CCE-11D4-B974-006008C01BCF}","{AECF6D91-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B659-5CCE-11D4-B974-006008C01BCF}","{AECF6D92-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B65A-5CCE-11D4-B974-006008C01BCF}","{AECF6D93-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B65B-5CCE-11D4-B974-006008C01BCF}","{AECF6D97-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B65C-5CCE-11D4-B974-006008C01BCF}","{AECF6D98-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B65D-5CCE-11D4-B974-006008C01BCF}","{AECF6D99-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B65E-5CCE-11D4-B974-006008C01BCF}","{AECF6D9A-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B65F-5CCE-11D4-B974-006008C01BCF}","{AECF6D9B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B660-5CCE-11D4-B974-006008C01BCF}","{AECF6D9C-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B661-5CCE-11D4-B974-006008C01BCF}","{AECF6D9E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B662-5CCE-11D4-B974-006008C01BCF}","{AECF6D9F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B663-5CCE-11D4-B974-006008C01BCF}","{AECF6DA0-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B664-5CCE-11D4-B974-006008C01BCF}","{AECF6DA2-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B665-5CCE-11D4-B974-006008C01BCF}","{AECF6DA3-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B666-5CCE-11D4-B974-006008C01BCF}","{AECF6DA4-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B667-5CCE-11D4-B974-006008C01BCF}","{AECF6DA6-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B668-5CCE-11D4-B974-006008C01BCF}","{AECF6DA7-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B669-5CCE-11D4-B974-006008C01BCF}","{AECF6DA8-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B66A-5CCE-11D4-B974-006008C01BCF}","{AECF6DAB-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B66B-5CCE-11D4-B974-006008C01BCF}","{AECF6DAC-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B66C-5CCE-11D4-B974-006008C01BCF}","{AECF6DAD-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B66D-5CCE-11D4-B974-006008C01BCF}","{AECF6DAF-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B66E-5CCE-11D4-B974-006008C01BCF}","{AECF6DB0-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B66F-5CCE-11D4-B974-006008C01BCF}","{AECF6DB1-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B670-5CCE-11D4-B974-006008C01BCF}","{AECF6DB2-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B671-5CCE-11D4-B974-006008C01BCF}","{AECF6DB3-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B672-5CCE-11D4-B974-006008C01BCF}","{AECF6DB4-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B673-5CCE-11D4-B974-006008C01BCF}","{AECF6DB6-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B674-5CCE-11D4-B974-006008C01BCF}","{AECF6DB7-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B675-5CCE-11D4-B974-006008C01BCF}","{AECF6DB8-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B676-5CCE-11D4-B974-006008C01BCF}","{AECF6DBA-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B677-5CCE-11D4-B974-006008C01BCF}","{AECF6DBB-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B678-5CCE-11D4-B974-006008C01BCF}","{AECF6DBC-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B679-5CCE-11D4-B974-006008C01BCF}","{AECF6DBF-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B67A-5CCE-11D4-B974-006008C01BCF}","{AECF6DC0-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B67B-5CCE-11D4-B974-006008C01BCF}","{AECF6DC1-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B67C-5CCE-11D4-B974-006008C01BCF}","{AECF6DC3-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B67D-5CCE-11D4-B974-006008C01BCF}","{AECF6DC4-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B67E-5CCE-11D4-B974-006008C01BCF}","{AECF6DC5-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B67F-5CCE-11D4-B974-006008C01BCF}","{AECF6DC7-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B680-5CCE-11D4-B974-006008C01BCF}","{AECF6DC8-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B681-5CCE-11D4-B974-006008C01BCF}","{AECF6DC9-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B682-5CCE-11D4-B974-006008C01BCF}","{AECF6DCB-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B683-5CCE-11D4-B974-006008C01BCF}","{AECF6DCC-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B684-5CCE-11D4-B974-006008C01BCF}","{AECF6DCD-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B685-5CCE-11D4-B974-006008C01BCF}","{AECF6DCF-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B686-5CCE-11D4-B974-006008C01BCF}","{AECF6DD0-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B687-5CCE-11D4-B974-006008C01BCF}","{AECF6DD1-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B688-5CCE-11D4-B974-006008C01BCF}","{AECF6DD2-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B689-5CCE-11D4-B974-006008C01BCF}","{AECF6DD3-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B68A-5CCE-11D4-B974-006008C01BCF}","{AECF6DD4-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B68B-5CCE-11D4-B974-006008C01BCF}","{AECF6DD7-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B68C-5CCE-11D4-B974-006008C01BCF}","{AECF6DD8-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B68D-5CCE-11D4-B974-006008C01BCF}","{AECF6DD9-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B68E-5CCE-11D4-B974-006008C01BCF}","{AECF6DDA-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B68F-5CCE-11D4-B974-006008C01BCF}","{AECF6DDB-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B690-5CCE-11D4-B974-006008C01BCF}","{AECF6DDC-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B691-5CCE-11D4-B974-006008C01BCF}","{AECF6DDF-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B692-5CCE-11D4-B974-006008C01BCF}","{AECF6DE0-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B693-5CCE-11D4-B974-006008C01BCF}","{AECF6DE1-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B694-5CCE-11D4-B974-006008C01BCF}","{AECF6DE2-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B695-5CCE-11D4-B974-006008C01BCF}","{AECF6DE3-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B696-5CCE-11D4-B974-006008C01BCF}","{AECF6DE4-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B697-5CCE-11D4-B974-006008C01BCF}","{AECF6DE6-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B698-5CCE-11D4-B974-006008C01BCF}","{AECF6DE7-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B699-5CCE-11D4-B974-006008C01BCF}","{AECF6DE8-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B69A-5CCE-11D4-B974-006008C01BCF}","{AECF6DEA-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B69B-5CCE-11D4-B974-006008C01BCF}","{AECF6DEB-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B69C-5CCE-11D4-B974-006008C01BCF}","{AECF6DEC-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B69D-5CCE-11D4-B974-006008C01BCF}","{AECF6DEF-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B69E-5CCE-11D4-B974-006008C01BCF}","{AECF6DF0-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B69F-5CCE-11D4-B974-006008C01BCF}","{AECF6DF1-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B6A0-5CCE-11D4-B974-006008C01BCF}","{AECF6DF3-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6A1-5CCE-11D4-B974-006008C01BCF}","{AECF6DF4-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6A2-5CCE-11D4-B974-006008C01BCF}","{AECF6DF5-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,"snagged on rock, lifted bottom"
"{0802B6A3-5CCE-11D4-B974-006008C01BCF}","{AECF6DF7-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6A4-5CCE-11D4-B974-006008C01BCF}","{AECF6DF8-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6A5-5CCE-11D4-B974-006008C01BCF}","{AECF6DF9-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B6A6-5CCE-11D4-B974-006008C01BCF}","{AECF6DFA-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6A7-5CCE-11D4-B974-006008C01BCF}","{AECF6DFB-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,"seine snagged, some fish lost"
"{0802B6A8-5CCE-11D4-B974-006008C01BCF}","{AECF6DFC-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B6A9-5CCE-11D4-B974-006008C01BCF}","{AECF6DFE-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6AA-5CCE-11D4-B974-006008C01BCF}","{AECF6DFF-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6AB-5CCE-11D4-B974-006008C01BCF}","{AECF6E00-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B6AC-5CCE-11D4-B974-006008C01BCF}","{AECF6E03-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6AD-5CCE-11D4-B974-006008C01BCF}","{AECF6E04-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6AE-5CCE-11D4-B974-006008C01BCF}","{AECF6E05-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B6AF-5CCE-11D4-B974-006008C01BCF}","{AECF6E07-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6B0-5CCE-11D4-B974-006008C01BCF}","{AECF6E08-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6B1-5CCE-11D4-B974-006008C01BCF}","{AECF6E09-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B6B2-5CCE-11D4-B974-006008C01BCF}","{AECF6E0B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6B3-5CCE-11D4-B974-006008C01BCF}","{AECF6E0C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6B4-5CCE-11D4-B974-006008C01BCF}","{AECF6E0D-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B6B5-5CCE-11D4-B974-006008C01BCF}","{AECF7197-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6B6-5CCE-11D4-B974-006008C01BCF}","{AECF7198-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6B7-5CCE-11D4-B974-006008C01BCF}","{AECF7199-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6B8-5CCE-11D4-B974-006008C01BCF}","{AECF719A-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6B9-5CCE-11D4-B974-006008C01BCF}","{AECF719B-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6BA-5CCE-11D4-B974-006008C01BCF}","{AECF7352-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6BB-5CCE-11D4-B974-006008C01BCF}","{AECF7353-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6BC-5CCE-11D4-B974-006008C01BCF}","{AECF7354-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6BD-5CCE-11D4-B974-006008C01BCF}","{AECF7355-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6BE-5CCE-11D4-B974-006008C01BCF}","{AECF7356-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6BF-5CCE-11D4-B974-006008C01BCF}","{AECF7357-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6C0-5CCE-11D4-B974-006008C01BCF}","{AECF7358-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6C1-5CCE-11D4-B974-006008C01BCF}","{AECF7359-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6C2-5CCE-11D4-B974-006008C01BCF}","{AECF735A-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6C3-5CCE-11D4-B974-006008C01BCF}","{AECF735B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6C4-5CCE-11D4-B974-006008C01BCF}","{AECF735C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6C5-5CCE-11D4-B974-006008C01BCF}","{AECF735D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6C6-5CCE-11D4-B974-006008C01BCF}","{AECF735E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6C7-5CCE-11D4-B974-006008C01BCF}","{AECF735F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6C8-5CCE-11D4-B974-006008C01BCF}","{AECF7360-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6C9-5CCE-11D4-B974-006008C01BCF}","{AECF7361-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B6CA-5CCE-11D4-B974-006008C01BCF}","{AECF7362-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6CB-5CCE-11D4-B974-006008C01BCF}","{AECF7363-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6CC-5CCE-11D4-B974-006008C01BCF}","{AECF7364-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6CD-5CCE-11D4-B974-006008C01BCF}","{AECF7365-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6CE-5CCE-11D4-B974-006008C01BCF}","{AECF7367-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6CF-5CCE-11D4-B974-006008C01BCF}","{AECF7368-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D0-5CCE-11D4-B974-006008C01BCF}","{AECF7369-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D1-5CCE-11D4-B974-006008C01BCF}","{AECF736A-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D2-5CCE-11D4-B974-006008C01BCF}","{AECF736C-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D3-5CCE-11D4-B974-006008C01BCF}","{AECF736D-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D4-5CCE-11D4-B974-006008C01BCF}","{AECF736E-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D5-5CCE-11D4-B974-006008C01BCF}","{AECF736F-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D6-5CCE-11D4-B974-006008C01BCF}","{AECF7370-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D7-5CCE-11D4-B974-006008C01BCF}","{AECF7371-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D8-5CCE-11D4-B974-006008C01BCF}","{AECF7372-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6D9-5CCE-11D4-B974-006008C01BCF}","{AECF7373-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6DA-5CCE-11D4-B974-006008C01BCF}","{AECF7374-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6DB-5CCE-11D4-B974-006008C01BCF}","{AECF7375-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6DC-5CCE-11D4-B974-006008C01BCF}","{AECF7376-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6DD-5CCE-11D4-B974-006008C01BCF}","{AECF7377-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6DE-5CCE-11D4-B974-006008C01BCF}","{AECF7378-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6DF-5CCE-11D4-B974-006008C01BCF}","{AECF7379-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6E0-5CCE-11D4-B974-006008C01BCF}","{AECF737C-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6E1-5CCE-11D4-B974-006008C01BCF}","{AECF737D-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6E2-5CCE-11D4-B974-006008C01BCF}","{AECF737E-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6E3-5CCE-11D4-B974-006008C01BCF}","{AECF737F-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6E4-5CCE-11D4-B974-006008C01BCF}","{AECF7380-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6E5-5CCE-11D4-B974-006008C01BCF}","{AECF7385-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B6E6-5CCE-11D4-B974-006008C01BCF}","{AECF7388-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6E7-5CCE-11D4-B974-006008C01BCF}","{AECF7389-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6E8-5CCE-11D4-B974-006008C01BCF}","{AECF738A-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6E9-5CCE-11D4-B974-006008C01BCF}","{AECF738B-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B6EA-5CCE-11D4-B974-006008C01BCF}","{AECF738C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6EB-5CCE-11D4-B974-006008C01BCF}","{AECF738D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6EC-5CCE-11D4-B974-006008C01BCF}","{AECF738E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6ED-5CCE-11D4-B974-006008C01BCF}","{AECF738F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6EE-5CCE-11D4-B974-006008C01BCF}","{AECF7390-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B6EF-5CCE-11D4-B974-006008C01BCF}","{AECF7391-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
